tbtb_gref_mf_sol3_12, 7.136009070294785, 6.255260944366455, sustained
trpu_gref_mf_sol2_12, 7.818956916099773, 7.16145133972168, sustained
trpu_gref_mf_sol3_12, 7.254580498866213, 6.171065807342529, sustained
trpu_gref_mf_sol4_12, 7.7621315192743765, 6.683084011077881, sustained
tubb_gref_mf_sol0_12, 3.814761904761905, 3.682539701461792, sustained
tubb_gref_mf_sol1_12, 4.206689342403628, 4.033650875091553, sustained
vcl_gref_a_mf_sol3_12, 8.445487528344671, 7.71113395690918, sustained
vcl_gref_a_mf_sol4_12, 7.424625850340136, 7.176576137542725, sustained
vcl_gref_c_mf_sol1_12, 7.639251700680272, 6.552312850952148, sustained
vcl_gref_c_mf_sol2_12, 8.53829931972789, 7.174807071685791, sustained
vcl_gref_d_mf_sol2_12, 7.517437641723356, 6.957868576049805, sustained
vcl_gref_d_mf_sol3_12, 6.877936507936508, 5.254603385925293, sustained
vcl_gref_g_mf_sol1_12, 12.343492063492063, 7.271111011505127, not sustained
vcl_gref_g_mf_sol2_12, 7.966598639455782, 7.463787078857422, sustained
vln_gref_a_mf_sol4_12, 9.63718820861678, 7.553083896636963, sustained
vln_gref_a_mf_sol5_12, 7.571269841269841, 5.82190465927124, sustained
vln_gref_d_mf_sol3_12, 8.780113378684808, 7.344308376312256, sustained
vln_gref_d_mf_sol4_12, 8.236530612244898, 6.717891216278076, sustained
vln_gref_e_mf_sol4_12, 8.540090702947845, 6.960838794708252, sustained
vln_gref_e_mf_sol5_12, 8.350566893424036, 7.800045490264893, sustained
vln_gref_g_mf_sol3_12, 8.410045351473922, 6.588095188140869, sustained
